project_id,spatial_unit,spatial_location,lat,lon,nr_fields,nr_farmers,man_mean_date,man_sd_date,nr_fields_irrigated,nr_fields_weeded,nr_fields_tilled,nr_fields_sowed,nr_fields_harvested,nr_fields_urea,nr_fields_dap,nr_fields_potash,nr_fields_zinc,nr_fields_fungicide,nr_fields_herbicide,nr_fields_pesticide,mean_urea_kg_acre,sd_urea_kg_acre,mean_dap_kg_acre,sd_dap_kg_acre,mean_potash_kg_acre,sd_potash_kg_acre,mean_zinc_kg_acre,sd_zinc_kg_acre,mean_fungicide_kg_acre,sd_fungicide_kg_acre,mean_herbicide_kg_acre,sd_herbicide_kg_acre,dam_mean_date,dam_sd_date,nr_fields_dam_rain,nr_fields_dam_hail,nr_fields_dam_high_temp,nr_fields_dam_low_temp,nr_fields_dam_pest,nr_fields_dam_lodging,nr_fields_dam_wildlife,nr_fields_dam_fire,nr_fields_dam_unclassified,mean_qa,mean_spread,mean_nr_values,total_nr_values,mean_duration,mean_sowing_date,sd_sowing_date,rising,falling,rising_lower_ci,rising_upper_ci,falling_lower_ci,falling_upper_ci
2,sedac,56511,29.7926709959568,74.7672029545694,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-04,NA,0,0,0,0,0,0,0,0,1,7.5,21.25,8.5,17,102,2017-11-26,1.4142135623731,2017-12-25,2018-02-18,2017-12-26,2017-12-24,2018-02-04,2018-04-04
2,sedac,56514,29.7744709187453,74.7295745172069,8,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-06,24.4354198570383,0,0,0,0,0,0,0,0,4,13.5,6.98463526901027,14.5,116,74.5,2017-11-17,12.8278436000979,2018-01-18,2018-02-24,2018-01-20,2018-01-11,2018-02-23,2018-02-27
2,sedac,56515,29.7721344792134,74.7614000914455,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-25,22.7440206689687,0,0,0,0,0,0,0,0,3,45.5,1.3215790529695,37.4,187,54.2,2017-11-27,20.6203782700512,2018-01-15,2018-02-22,2018-01-17,2018-01-13,2018-02-21,2018-02-24
2,sedac,56648,29.6948386771825,75.0156247879447,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-28,22.9436421320965,0,0,0,0,0,0,0,0,2,23,3.71851851851852,24,72,66.6666666666667,2017-11-25,12.0968315410827,2018-02-02,2018-02-27,2018-02-07,2018-01-23,2018-02-25,2018-03-02
2,sedac,56649,29.6836544634334,74.9683017119216,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-25,21.0265938054366,0,0,0,0,0,0,0,0,2,51.5,2.51461538461538,52.5,105,96.5,2017-11-16,2.82842712474619,2018-01-24,2018-02-21,2018-01-27,2018-01-17,2018-02-19,2018-02-22
2,sedac,56653,29.6666692265644,74.9569945728528,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-25,23.057898140695,0,0,0,0,0,0,0,0,1,21,4.95238095238095,22,22,104,2017-12-10,NA,2018-01-30,2018-02-28,2018-02-10,2018-01-23,2018-02-26,2018-03-04
2,sedac,56664,29.6399093781493,74.9537928444573,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-25,NA,NA,NA,NA,NA,NA,NA
2,sedac,56669,29.6218446167915,74.9916498792198,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,6.7857142857143,5,10,44.5,2017-11-16,10.6066017177982,2018-02-06,2018-03-20,NA,2018-01-26,2018-03-05,2018-03-31
2,sedac,56684,29.6094139158037,75.0246206709981,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,37.3333333333333,4,4,112,2017-11-02,NA,NA,NA,NA,NA,NA,NA
2,sedac,56686,29.5989967712118,75.0075956633668,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-09,13.4423150287937,0,0,0,0,0,0,0,0,1,27,1.17380952380952,19.3333333333333,58,29,2017-11-13,17.2143351115671,2018-02-15,2018-03-02,2018-02-17,2018-02-13,2018-03-01,2018-03-03
2,sedac,56710,29.5210866989467,74.9863476581742,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-24,25.7014915261093,0,0,0,0,0,0,0,0,1,33,3.06060606060606,34,34,101,2017-12-02,NA,2018-01-22,2018-03-06,2018-01-25,2018-01-19,2018-02-13,2018-03-08
2,sedac,56714,29.5041394132441,75.0138966029698,7,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-13,27.2791406600632,0,0,0,0,0,0,0,0,5,21.2857142857143,3.58045362852808,22.2857142857143,156,75.4285714285714,2017-11-21,6.29058253037257,2018-01-07,2018-03-05,2018-01-08,2018-01-05,2018-02-28,2018-03-08
2,sedac,56718,29.4996600240238,74.9656149292816,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-27,22.2779642765602,0,0,0,0,0,0,0,0,4,23,5.83875181422351,24,120,97.2,2017-11-18,10.7098085883922,2018-01-08,2018-02-23,2018-01-10,2018-01-06,2018-02-06,2018-02-26
2,sedac,56723,29.4716038443007,74.9627672593757,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-18,7.56967634711022,0,0,0,0,0,0,0,0,1,9.66666666666667,17.1238095238095,10.6666666666667,32,84.6666666666667,2017-11-13,10.785793124909,2018-01-14,2018-02-02,2018-01-15,2018-01-13,2018-02-01,2018-02-03
2,sedac,56726,29.4744569283566,75.0087574776452,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,4.5,3,3,9,2017-11-06,NA,2018-01-12,NA,NA,NA,NA,NA
2,sedac,57360,29.3288022051034,76.7775908199274,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-06,NA,NA,NA,NA,NA,NA,NA
2,sedac,57382,29.2448124024403,76.9002291062292,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-18,NA,NA,NA,NA,NA,NA,NA
2,sedac,57384,29.237297064462,76.8155545320178,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1.5,3,0.5,2017-11-17,1.4142135623731,NA,NA,NA,NA,NA,NA
2,sedac,57391,29.4883542216622,76.8324807783154,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-09,14.6924016643525,0,0,0,0,0,0,0,0,1,13.5,1.59615384615384,10,30,19.3333333333333,2017-11-15,10.6926766215636,2018-01-01,2018-01-31,2018-01-04,2017-12-30,2018-01-28,2018-02-02
2,sedac,57419,29.425114467693,77.0336030271245,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-14,29.6704117486316,0,0,0,0,0,0,0,0,2,4.2,25.9342857142857,4.5,27,48.8333333333333,2017-11-18,11.6733314296591,2018-01-05,2018-03-02,2018-02-14,2017-12-27,2018-02-24,2018-03-08
2,sedac,57434,29.3911012346244,76.7657110058287,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-15,5.61036455822529,0,0,0,0,0,0,0,0,3,12.6666666666667,8.29691876750701,13.6666666666667,41,91.6666666666667,2017-11-01,7.02376916856849,2017-12-29,2018-02-07,2018-01-02,2017-12-25,2018-02-02,2018-02-15
2,sedac,57437,29.389544356908,76.851847574993,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-18,3.3166247903554,0,0,0,0,0,0,0,0,2,9,12.0974025974026,10,20,106.5,2017-11-18,6.36396103067893,2018-01-03,2018-01-30,NA,2017-12-29,2018-01-17,2018-02-10
2,sedac,57442,29.3713626974693,76.8021316258714,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-15,5.85234995535981,0,0,0,0,0,0,0,0,1,8,12,9,9,96,2017-11-02,NA,2017-12-31,2018-01-27,NA,NA,NA,NA
2,sedac,57445,29.3715397381813,76.9927725876692,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,25,2.5,5,37.5,2017-11-13,2.12132034355964,NA,NA,NA,NA,NA,NA
2,sedac,57447,29.3780780167453,76.8369765326832,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-18,6.73052746818554,0,0,0,0,0,0,0,0,1,11,10.9090909090909,12,12,120,2017-11-19,NA,2018-01-02,2018-01-29,2018-01-08,2017-12-31,2018-01-16,2018-02-03
2,sedac,57448,29.3602105221117,76.761607852598,13,13,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,13.0585859367187,0,0,0,0,0,0,0,0,9,8.36363636363636,16.0492424242424,8.07692307692308,105,82.6923076923077,2017-11-03,14.263095647015,2017-12-26,2018-02-09,2017-12-28,2017-12-24,2018-02-03,2018-02-13
2,sedac,57451,29.3615893607043,76.8409955165845,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-17,8.73498712076898,0,0,0,0,0,0,0,0,2,9,11.0125,5.5,22,49.25,2017-11-14,7.93725393319377,2018-01-02,2018-01-29,2018-01-07,2017-12-31,2018-01-16,2018-02-05
2,sedac,57468,29.4516660405778,77.0944097512945,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-04,0,0,0,0,0,0,0,0,0,2,2.66666666666667,37.1388888888889,3.66666666666667,11,93.3333333333333,2017-11-09,15.8219257150744,2017-12-29,2018-01-15,NA,2017-12-27,2018-01-07,2018-01-20
2,sedac,57474,29.4065946798371,77.0547033042958,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,7,15.4285714285714,8,8,108,2017-10-28,NA,2017-12-26,2018-01-09,2017-12-27,2017-12-25,2018-01-08,2018-01-10
2,sedac,58452,29.9912590702414,77.1021451232677,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-16,NA,NA,NA,NA,NA,NA,NA
2,sedac,58491,29.9842558898838,77.0744695873643,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-06,NA,NA,NA,NA,NA,NA,NA
2,sedac,58495,30.0135491059688,77.0880602927442,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-02,NA,NA,NA,NA,NA,NA,NA
2,sedac,58535,29.9782503210874,77.1018541844569,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,22.3333333333333,4,4,67,2017-11-02,NA,2018-01-25,2018-02-23,NA,NA,NA,NA
2,sedac,58537,29.9452561811349,76.9106779060943,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,22,3,3,44,2017-11-10,NA,NA,NA,NA,NA,NA,NA
2,sedac,58548,29.9582333617839,77.0655657730967,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,1.5,3,0,2017-11-13,0,NA,NA,NA,NA,NA,NA
2,sedac,58576,29.9065114504499,76.869310835695,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-13,NA,NA,NA,NA,NA,NA,NA
2,sedac,58577,29.900968362511,76.7936849955041,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-16,NA,NA,NA,NA,NA,NA,NA
2,sedac,58583,29.8907905152283,76.8546238743594,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-20,NA,NA,NA,NA,NA,NA,NA
2,sedac,58593,29.6539004052677,76.6700437820862,7,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,4.49867705421219,0,0,0,0,0,0,0,0,4,6.16666666666667,20.6666666666667,6.28571428571429,44,98.1428571428571,2017-11-10,8.83984485965999,2018-01-02,2018-02-11,2018-01-07,2017-12-30,2018-02-03,2018-02-16
2,sedac,58594,29.6326937922339,76.6542739229874,9,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,6.96092992742676,0,0,0,0,0,0,0,0,5,5.42857142857143,9.99880952380953,5.33333333333333,48,42.7777777777778,2017-11-04,4.85054407028508,2018-01-01,2018-02-25,2018-01-05,2017-12-29,2018-02-23,2018-03-03
2,sedac,58595,29.6299258186026,76.6953401165541,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,5,0,0,0,0,0,0,0,0,1,6,8.66666666666667,7,7,52,2017-11-02,NA,NA,2018-03-10,NA,NA,2018-03-07,2018-04-27
2,sedac,58596,29.6127349789255,76.5898643433914,33,23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,7.85422745334568,0,0,0,0,0,0,0,0,21,7.6,11.214205955335,8.45454545454546,279,68.2727272727273,2017-11-12,21.2562824937604,2017-12-26,2018-03-03,2017-12-29,2017-12-23,2018-03-02,2018-03-04
2,sedac,58597,29.6147592322793,76.6318134586097,20,15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,14.8075149839532,0,0,0,0,0,0,0,0,8,8.53846153846154,11.7406708675939,6.55,131,58.6,2017-11-11,11.9140562715687,2018-01-08,2018-02-21,2018-01-11,2018-01-04,2018-02-18,2018-02-24
2,sedac,58598,29.6070916726875,76.7745607090235,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,2.82842712474619,0,0,0,0,0,0,0,0,1,9,7.55555555555556,10,10,68,2017-11-02,NA,2018-02-23,2018-02-28,NA,NA,NA,NA
2,sedac,58600,29.596941375404,76.6767760154365,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,4,1,2017-11-15,6.36396103067893,NA,NA,NA,NA,NA,NA
2,sedac,58601,29.6044757715038,76.7472243844614,10,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,13.7239837434176,0,0,0,0,0,0,0,0,10,14,7.85102906897025,15,150,105.5,2017-11-13,9.12627464461205,2018-01-04,2018-02-04,2018-01-06,2018-01-03,2018-02-01,2018-02-06
2,sedac,58602,29.5945677974067,76.7212279796411,19,15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,13.2493152592392,0,0,0,0,0,0,0,0,13,7.36842105263158,12.8620672456199,8.36842105263158,159,65.3684210526316,2017-11-11,9.95016823743279,2017-12-26,2018-02-01,2017-12-29,2017-12-23,2018-01-29,2018-02-06
2,sedac,58603,29.5891881698159,76.63691102405,7,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-09,12.8789233504461,0,0,0,0,0,0,0,0,3,4.28571428571429,13.05,5.28571428571429,37,31.2857142857143,2017-11-08,7.47057720725272,2018-01-21,2018-02-04,2018-01-23,2018-01-20,2018-01-29,2018-02-12
2,sedac,58604,29.5898305194212,76.5729520708798,15,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-08,14.9362280744139,0,0,0,0,0,0,0,0,11,7.46666666666667,7.689037999038,8.46666666666667,127,63.2,2017-11-16,27.1810508223932,2018-01-21,2018-02-11,2018-01-22,2018-01-20,2018-02-09,2018-02-22
2,sedac,58606,29.5694366488467,76.6955686172456,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,5,6.6,6,6,33,2017-11-17,NA,2018-02-12,2018-02-16,NA,NA,NA,NA
2,sedac,58613,29.5735762391599,76.5763083611923,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,11,8.81818181818182,12,12,97,2017-11-07,NA,2018-01-23,2018-02-01,2018-01-25,2018-01-22,2018-01-29,2018-02-02
2,sedac,58614,29.5498831455537,76.6549647412118,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,19.7989898732233,0,0,0,0,0,0,0,0,1,11,8.81818181818182,12,12,97,2017-11-07,NA,2018-01-24,2018-02-03,NA,2018-01-23,2018-01-30,2018-02-05
2,sedac,58615,29.5570137662822,76.5454438279623,23,18,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,14.7113141570576,0,0,0,0,0,0,0,0,19,10.9130434782609,6.94025051035921,11.9130434782609,274,76.7826086956522,2017-11-02,7.16242942421892,NA,2018-01-29,NA,NA,2018-01-28,2018-01-30
2,sedac,58616,29.5247385607873,76.6196053208397,12,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,11.6303355876928,0,0,0,0,0,0,0,0,7,7.5,9.46712962962963,8.5,102,72.0833333333333,2017-11-01,15.9228728183038,2018-01-01,2018-02-01,2018-01-03,2017-12-30,2018-01-31,2018-02-03
2,sedac,58617,29.5569895090794,76.672733040463,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,6,1,2017-11-03,2.88675134594813,NA,NA,NA,NA,NA,NA
2,sedac,58622,29.5360832341937,76.5745796593466,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-17,6.69399162006675,0,0,0,0,0,0,0,0,3,8,14.5444444444444,9,27,96,2017-10-31,2.3094010767585,2018-01-30,2018-02-27,2018-02-09,2017-12-19,2018-02-24,2018-03-02
2,sedac,58623,29.5317849509339,76.5392771055056,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,17.5254916376933,0,0,0,0,0,0,0,0,3,10.6666666666667,10.4294871794872,11.6666666666667,35,97,2017-11-05,2.64575131106459,2017-12-30,2018-01-31,2018-01-02,2017-12-27,2018-01-29,2018-02-03
2,sedac,58625,29.5083792962087,76.7840149990851,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-13,14.0746521567438,0,0,0,0,0,0,0,0,2,15.6666666666667,4.54575163398693,8.83333333333333,53,36.3333333333333,2017-11-11,8.54985379991962,NA,2018-02-17,NA,NA,2018-01-18,2018-02-23
2,sedac,58627,29.5168025782124,76.5587916713235,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,4.25,5,10,17,2017-11-17,18.3847763108502,NA,2018-01-23,NA,NA,2018-01-21,2018-01-24
2,sedac,58628,29.5050465643959,76.5944465752956,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,9.28977932999487,0,0,0,0,0,0,0,0,1,16,4.75,17,17,76,2017-11-21,NA,2018-02-09,2018-02-17,2018-02-10,2018-02-08,2018-02-16,2018-02-18
2,sedac,58629,29.5078820992148,76.5330047201711,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,20.4694894904587,0,0,0,0,0,0,0,0,3,8.8,11.8066666666667,9.8,49,80.4,2017-11-09,7.25947656515261,2018-01-04,2018-01-30,2018-01-08,2017-12-31,2018-01-27,2018-02-04
2,sedac,58633,29.5027822980097,76.5172218974066,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-28,34.6482322781408,0,0,0,0,0,0,0,0,1,7,8.71428571428571,8,8,61,2017-11-02,NA,NA,2018-01-25,NA,NA,NA,NA
2,sedac,58636,29.4937978744061,76.5140804302322,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,23.0434372436058,0,0,0,0,0,0,0,0,1,16.5,5.05357142857143,12,36,58,2017-11-13,5.85946527708232,2017-12-31,2018-02-03,2018-01-03,2017-12-29,2018-01-31,2018-02-05
2,sedac,58644,29.5760459292789,76.8737205247541,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.66666666666667,12.4166666666667,3.66666666666667,11,36,2017-11-08,9.86576572463249,2018-01-24,2018-02-02,2018-01-30,2018-01-23,2018-02-01,2018-02-03
2,sedac,58646,29.5917814034644,76.9010624518613,14,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.64285714285714,6.41071428571429,3.64285714285714,51,23.2857142857143,2017-11-07,8.92582375303981,2018-01-24,2018-01-29,NA,2018-01-23,2018-01-28,2018-01-30
2,sedac,58665,29.5419955381717,76.8003550848547,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-17,5.63999324552112,0,0,0,0,0,0,0,0,1,17,1.82352941176471,9.5,19,15.5,2017-11-02,0,2018-01-06,2018-02-01,2018-01-07,2018-01-05,2018-01-30,2018-02-02
2,sedac,58671,29.5542703445838,77.0351722717435,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.5,11.125,3.5,7,43,2017-11-05,4.24264068711928,NA,2018-02-13,NA,NA,2018-01-28,2018-02-23
2,sedac,58672,29.5262704037461,76.8506114511286,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-20,4.37321392113398,0,0,0,0,0,0,0,0,3,10.3333333333333,9.44444444444443,11.3333333333333,34,85,2017-11-08,7.76745346515403,2018-01-10,2018-02-09,2018-01-20,2018-01-06,2018-01-29,2018-02-11
2,sedac,58674,29.54457834556,77.0219196856116,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-02,NA,NA,NA,NA,NA,NA,NA
2,sedac,58678,29.5350350846298,77.0344889121294,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-27,NA,0,0,0,0,0,0,0,0,1,2,0.5,2,4,0.5,2017-10-27,2.82842712474619,NA,NA,NA,NA,NA,NA
